episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info
4867,7,"(3, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 8, 'current state': (-1, -1)}"
4868,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4868,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4869,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4870,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4870,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
4870,2,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4870,3,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4871,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4872,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4872,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4873,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4873,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4874,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4875,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4875,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4875,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
4876,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4877,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4877,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4878,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4878,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4879,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4880,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4881,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4881,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
4881,2,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4881,3,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
4881,4,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
4882,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4882,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4882,2,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
4882,3,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (3, 1)}"
4882,4,"(3, 1)",1,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (4, 1)}"
4882,5,"(4, 1)",0,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (4, 2)}"
4882,6,"(4, 2)",1,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (5, 2)}"
4882,7,"(5, 2)",1,0,0,FALSE,"(6, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (6, 2)}"
4882,8,"(6, 2)",1,0,0,FALSE,"(7, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (7, 2)}"
4882,9,"(7, 2)",3,0,0,FALSE,"(6, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (6, 2)}"
4882,10,"(6, 2)",3,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 11, 'current state': (5, 2)}"
4882,11,"(5, 2)",3,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 12, 'current state': (4, 2)}"
4882,12,"(4, 2)",2,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 13, 'current state': (4, 1)}"
4882,13,"(4, 1)",2,0,0,FALSE,"(4, 0)","{'immediate_reward': -3.0, 'total rewards': -3.0, 'total steps': 14, 'current state': (4, 0)}"
4882,14,"(4, 0)",2,4,4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': -3.0, 'total steps': 15, 'current state': (-1, -1)}"
4883,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4884,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4885,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4886,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4887,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4888,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4888,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4889,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4889,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
4889,2,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
4889,3,"(2, 1)",0,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 4, 'current state': (2, 2)}"
4889,4,"(2, 2)",1,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 5, 'current state': (3, 2)}"
4889,5,"(3, 2)",0,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 6, 'current state': (3, 3)}"
4889,6,"(3, 3)",0,0,0,FALSE,"(3, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 7, 'current state': (3, 4)}"
4889,7,"(3, 4)",3,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 8, 'current state': (2, 4)}"
4889,8,"(2, 4)",3,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 9, 'current state': (1, 4)}"
4889,9,"(1, 4)",3,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 10, 'current state': (0, 4)}"
4889,10,"(0, 4)",1,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (1, 4)}"
4889,11,"(1, 4)",0,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 12, 'current state': (1, 5)}"
4889,12,"(1, 5)",3,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 13, 'current state': (0, 5)}"
4889,13,"(0, 5)",1,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (1, 5)}"
4889,14,"(1, 5)",3,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (0, 5)}"
4889,15,"(0, 5)",2,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 16, 'current state': (0, 4)}"
4889,16,"(0, 4)",1,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 17, 'current state': (1, 4)}"
4889,17,"(1, 4)",1,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 18, 'current state': (2, 4)}"
4889,18,"(2, 4)",3,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 19, 'current state': (1, 4)}"
4889,19,"(1, 4)",2,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 20, 'current state': (1, 3)}"
4889,20,"(1, 3)",3,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 21, 'current state': (0, 3)}"
4889,21,"(0, 3)",3,-4,-4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 5.0, 'total steps': 22, 'current state': (-1, -1)}"
4890,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4891,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4892,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4892,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4893,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4894,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4894,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4894,2,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4894,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4895,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4895,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4895,2,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4895,3,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4896,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4896,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
4896,2,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
4897,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4897,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4897,2,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
4897,3,"(2, 1)",0,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 4, 'current state': (2, 2)}"
4897,4,"(2, 2)",0,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 5, 'current state': (2, 3)}"
4897,5,"(2, 3)",2,0,0,FALSE,"(2, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 6, 'current state': (2, 2)}"
4897,6,"(2, 2)",2,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 7, 'current state': (2, 1)}"
4897,7,"(2, 1)",2,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 8, 'current state': (2, 0)}"
4897,8,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 9, 'current state': (2, 1)}"
4897,9,"(2, 1)",3,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 10, 'current state': (1, 1)}"
4897,10,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (2, 1)}"
4897,11,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 12, 'current state': (3, 1)}"
4897,12,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 13, 'current state': (3, 2)}"
4897,13,"(3, 2)",3,0,0,FALSE,"(2, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (2, 2)}"
4897,14,"(2, 2)",2,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (2, 1)}"
4897,15,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 16, 'current state': (3, 1)}"
4897,16,"(3, 1)",1,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 17, 'current state': (4, 1)}"
4897,17,"(4, 1)",0,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 18, 'current state': (4, 2)}"
4897,18,"(4, 2)",3,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 19, 'current state': (3, 2)}"
4897,19,"(3, 2)",1,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 20, 'current state': (4, 2)}"
4897,20,"(4, 2)",3,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 21, 'current state': (3, 2)}"
4897,21,"(3, 2)",0,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 22, 'current state': (3, 3)}"
4897,22,"(3, 3)",1,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 23, 'current state': (4, 3)}"
4897,23,"(4, 3)",0,0,0,FALSE,"(4, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 24, 'current state': (4, 4)}"
4897,24,"(4, 4)",1,0,0,FALSE,"(5, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 25, 'current state': (5, 4)}"
4897,25,"(5, 4)",1,0,0,FALSE,"(6, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 26, 'current state': (6, 4)}"
4897,26,"(6, 4)",1,0,0,FALSE,"(7, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 27, 'current state': (7, 4)}"
4897,27,"(7, 4)",3,0,0,FALSE,"(6, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 28, 'current state': (6, 4)}"
4897,28,"(6, 4)",0,0,0,FALSE,"(6, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 29, 'current state': (6, 5)}"
4897,29,"(6, 5)",3,0,0,FALSE,"(5, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 30, 'current state': (5, 5)}"
4897,30,"(5, 5)",0,0,0,FALSE,"(5, 6)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 31, 'current state': (5, 6)}"
4897,31,"(5, 6)",2,0,0,FALSE,"(5, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 32, 'current state': (5, 5)}"
4897,32,"(5, 5)",3,0,0,FALSE,"(4, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 33, 'current state': (4, 5)}"
4897,33,"(4, 5)",2,0,0,FALSE,"(4, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 34, 'current state': (4, 4)}"
4897,34,"(4, 4)",0,0,0,FALSE,"(4, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 35, 'current state': (4, 5)}"
4897,35,"(4, 5)",3,0,0,FALSE,"(3, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 36, 'current state': (3, 5)}"
4897,36,"(3, 5)",0,0,0,FALSE,"(3, 6)","{'immediate_reward': 7.0, 'total rewards': 12.0, 'total steps': 37, 'current state': (3, 6)}"
4897,37,"(3, 6)",0,0,0,FALSE,"(3, 7)","{'immediate_reward': 0.0, 'total rewards': 12.0, 'total steps': 38, 'current state': (3, 7)}"
4897,38,"(3, 7)",3,0,0,FALSE,"(2, 7)","{'immediate_reward': 0.0, 'total rewards': 12.0, 'total steps': 39, 'current state': (2, 7)}"
4897,39,"(2, 7)",0,0,0,FALSE,"(2, 8)","{'immediate_reward': -4.0, 'total rewards': 8.0, 'total steps': 40, 'current state': (2, 8)}"
4897,40,"(2, 8)",3,0,0,FALSE,"(1, 8)","{'immediate_reward': 0.0, 'total rewards': 8.0, 'total steps': 41, 'current state': (1, 8)}"
4897,41,"(1, 8)",0,0,0,FALSE,"(1, 9)","{'immediate_reward': 0.0, 'total rewards': 8.0, 'total steps': 42, 'current state': (1, 9)}"
4897,42,"(1, 9)",0,-7,-7,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 8.0, 'total steps': 43, 'current state': (-1, -1)}"
4898,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4899,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4899,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4900,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4901,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4902,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4903,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4903,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4904,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
4905,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4905,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4905,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
4905,3,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 2)}"
4905,4,"(0, 2)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
4906,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4906,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
4906,2,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
4906,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
4907,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4907,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4908,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4908,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
4908,2,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
4909,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4909,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4909,2,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4909,3,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
4909,4,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
4909,5,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 6, 'current state': (-1, -1)}"
4910,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
4910,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
4910,2,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
4910,3,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
4910,4,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
4910,5,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 6, 'current state': (-1, -1)}"
4911,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
4911,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
4912,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
